id,post_id,post_title,title,description,keywords,keyphrases,page_analysis,primary_term,canonical_url,og_title,og_description,og_object_type,og_image_type,og_image_url,og_image_width,og_image_height,og_image_custom_url,og_image_custom_fields,og_video,og_custom_url,og_article_section,og_article_tags,twitter_use_og,twitter_card,twitter_image_type,twitter_image_url,twitter_image_custom_url,twitter_image_custom_fields,twitter_title,twitter_description,schema,pillar_content,robots_default,robots_noindex,robots_noarchive,robots_nosnippet,robots_nofollow,robots_noimageindex,robots_noodp,robots_notranslate,robots_max_snippet,robots_max_videopreview,robots_max_imagepreview,priority,frequency,limit_modified_date,created,updated
1606,7608,Екстра мини обеци с бели цветя и естествена перла,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Екстра мини обеци с бели цветя и естествена перла, перфектно за всеки ден, Купете Екстра мини обеци с бели цветя и естествена перла – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1607,7609,Многоредово перлено колие Шърли,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Многоредово перлено колие Шърли – уникален аксесоар за вашия стил, Ръчно изработено бижу - Многоредово перлено колие Шърли, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1608,7610,Мултифункционални обеци с цветя Мелъди,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Мултифункционални обеци с цветя Мелъди, перфектно за всеки ден, Купете Мултифункционални обеци с цветя Мелъди – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1609,7611,Екстра мини обеци с бели листенца,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Екстра мини обеци с бели листенца, перфектно за всеки ден, Купете Екстра мини обеци с бели листенца – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1610,7612,Обеци „Богомолка“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Обеци „Богомолка“, перфектно за всеки ден, Купете Обеци „Богомолка“ – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1611,7613,Обеци с цветя и цирконии Даниела,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци с цветя и цирконии Даниела – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци с цветя и цирконии Даниела, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1612,7614,Обеци „Ирис“ със златни пръски,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Обеци „Ирис“ със златни пръски, перфектно за всеки ден, Купете Обеци „Ирис“ със златни пръски – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1613,7649,Обеци „Ирис“ с черен кант и мат,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Обеци „Ирис“ с черен кант и мат, перфектно за всеки ден, Купете Обеци „Ирис“ с черен кант и мат – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1614,7650,Обеци „Белият Лотос“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци „Белият Лотос“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци „Белият Лотос“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-06 18:10:09
1615,7651,Обеци „Кристален Лотос“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци „Кристален Лотос“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци „Кристален Лотос“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1616,7652,Обеци „Магнолия“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци „Магнолия“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци „Магнолия“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1617,7653,Обеци „Орхидея“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Обеци „Орхидея“, перфектно за всеки ден, Купете Обеци „Орхидея“ – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1618,7654,Колие с кристали тип чокър и висулка Swarovski,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Колие с кристали тип чокър и висулка Swarovski – уникален аксесоар за вашия стил, Ръчно изработено бижу - Колие с кристали тип чокър и висулка Swarovski, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1619,7655,Обеци „Черни Ириси“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци „Черни Ириси“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци „Черни Ириси“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1620,7656,Обеци „Розови Ириси“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Обеци „Розови Ириси“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Обеци „Розови Ириси“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
1621,7691,"Перлен жартиер ""Луси""",,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Перлен жартиер ""Луси"", перфектно за всеки ден, Купете Перлен жартиер ""Луси"" – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:13:12,2025-03-05 23:13:12
